address,id_mrigo,mrigo
"Новосибирская область, 633220, ст Евсино, р-н Искитимский, а/я 22, 83.348171, 54.512382",10.0,Искитимский
"Новосибирская область, 633220, ст Евсино, р-н Искитимский, а/я 22, 83.348171, 54.512382",10.0,Искитимский
"Новосибирская область, 630099, г Новосибирск, пр-кт Красный, д. 38, 82.9206, 55.031541",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ул Аэропорт, д. 1, корп. 4, 82.902302, 55.082472",23.0,Новосибирск
"Новосибирская область, 630079, г Новосибирск, ул Станиславского, д. 36, ул. Троллейная, 146, ул. Д.Ковальчук, 179а, 82.871983, 54.982316",23.0,Новосибирск
"Новосибирская область, 630005, г Новосибирск, пр-кт Красный, д. 86, офис 410, 82.915866, 55.049065",23.0,Новосибирск
"Новосибирская область, 633102, г Обь, ул Геодезическая, д. 61, 82.677992, 54.988396",25.0,Обь
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Промышленная, 82.233901, 55.009311",15.0,Коченевский
"Новосибирская область, 633102, г Обь, ул Геодезическая, д. 61, 82.677992, 54.988396",25.0,Обь
"Новосибирская область, 633102, г Обь, ул Геодезическая, д. 61, 82.677992, 54.988396",25.0,Обь
"Новосибирская область, 633203, г Искитим, ул Прорабская, д. Дом  14, 83.310954, 54.594183",11.0,Искитим
"Новосибирская область, 633203, г Искитим, ул Прорабская, 83.313712, 54.598262",11.0,Искитим
"Новосибирская область, 633203, г Искитим, ул Прорабская, д. 14, 83.310954, 54.594183",11.0,Искитим
"Новосибирская область, 633203, г Искитим, ул Прорабская, д. 14, 83.310954, 54.594183",11.0,Искитим
"Новосибирская область, 633102, г Обь, ул Геодезическая, д. 61, 82.677992, 54.988396",25.0,Обь
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Промышленная, д. Дом  61, 82.233901, 55.009311",15.0,Коченевский
"Новосибирская область, 632640, рп Колывань, р-н Колыванский, ул Соловьева, д. Дом  130, 82.723797, 55.303581",14.0,Колыванский
"Новосибирская область, 633102, г Обь, ул Геодезическая, д. 61, 82.677992, 54.988396",25.0,Обь
"Новосибирская область, 633102, г Обь, ул Геодезическая, д. 61, 82.677992, 54.988396",25.0,Обь
"Новосибирская область, 630032, г Новосибирск, ул Станционная, д. 30А, корп. 3, 3 этаж, 82.849867, 55.000218",23.0,Новосибирск
"Новосибирская область, 630032, г Новосибирск, ул Большая, д. 256а, корп. 1, 82.874175, 55.007788",23.0,Новосибирск
"Новосибирская область, 630032, г Новосибирск, ул Большая, д. 256а, корп. 1, 82.874175, 55.007788",23.0,Новосибирск
"Новосибирская область, 632315, р-н Барабинский, с.Новониколаевка,ул.Школьная 24, 77.826066, 54.797087",2.0,Барабинский
"Новосибирская область, 630049, г Новосибирск, ул Галущака, д. 2а, 82.902014, 55.051489",23.0,Новосибирск
"Новосибирская область, рп Колывань, р-н Колыванский, 82.738647, 55.308859",14.0,Колыванский
"Новосибирская область, 633261, рп Ордынское, р-н Ордынский, ул Октябрьская, д. 50, 81.892101, 54.359866",26.0,Ордынский
"Новосибирская область, 632640, рп Коченево, р-н Коченевский, ул Промышленная, офис 61, 82.233901, 55.009311",15.0,Коченевский
"Новосибирская область, 630032, г Новосибирск, ул Школьная 2-я, д. 43, 82.877688, 55.000575",23.0,Новосибирск
"Новосибирская область, 630032, г Новосибирск, ул Школьная 2-я, д. 43, 82.877688, 55.000575",23.0,Новосибирск
"Новосибирская область, 630111, г Новосибирск, ул Кропоткина, д. 323, Школа № 83, 82.908931, 55.053315",23.0,Новосибирск
"Новосибирская область, 630027, г Новосибирск, ул Столетова, д. Дом  22, Школа № 173, 82.963153, 55.100824",23.0,Новосибирск
"Новосибирская область, 633209, г Искитим, ул Советская, д. 213, 83.309014, 54.6418",11.0,Искитим
"Новосибирская область, 633209, г Искитим, ул Советская, д. 213, 83.309014, 54.6418",11.0,Искитим
"Новосибирская область, 632402, г Каргат, р-н Каргатский, ул Советская, д. 179, 80.283353, 55.192168",13.0,Каргатский
"Новосибирская область, 630054, г Новосибирск, ул Титова, д. 31/1, 82.868534, 54.98105",23.0,Новосибирск
